id,name,district_id,province_id
26010,Huỳnh Văn Một,545,33
26011,Lê Quốc Trinh,545,33
26012,Lê Khôi,545,33
26013,Lê Sát,545,33
26014,Khuông Việt,545,33
26015,Kênh 19/5,545,33
26016,Lê Sao,545,33
26017,Lê Niệm,545,33
26018,Lê Đình Thám,545,33
26019,Lê Trọng Tấn,545,33
26020,Lê Thiệt,545,33
26021,Lê Văn Phan,545,33
26022,Lê Vĩnh Hòa,545,33
26023,Lương Minh Nguyệt,545,33
26024,Lê Thúc Hoạch,545,33
26025,Lê Lư,545,33
26026,Lương Thế Vinh,545,33
26027,Lương Trúc Đàm,545,33
26028,Nghiêm Toản,545,33
26029,Lũy Bán Bích,545,33
26030,Nguyễn Minh Châu,545,33
26031,Lê Lăng,545,33
26032,Nguyễn Nghiêm,545,33
26033,Nguyễn Nhữ Lãm,545,33
26034,Nguyễn Ngọc Nhựt,545,33
26035,Nguyễn Cửu Đàm,545,33
26036,Nguyễn Thái Học,545,33
26037,Nguyễn Hữu Dật,545,33
26038,Nguyễn Trường Tộ,545,33
26039,Nguyễn Súy,545,33
26040,Nguyễn Hữu Tiến,545,33
26041,Nguyễn Văn Huyên,545,33
26042,Nguyễn Đỗ Cung,545,33
26043,Nguyễn Quý Anh,545,33
26044,Nguyễn Văn Tố,545,33
26045,Nguyễn Hậu,545,33
26046,Nguyễn Xuân Khoát,545,33
26047,Nguyễn Lý,545,33
26048,Nguyễn Sơn,545,33
26049,Phạm Vấn,545,33
26050,Phạm Văn Xảo,545,33
26051,Nguyễn Thế Truyện,545,33
26052,Phan Chu Trinh,545,33
26053,Phan Đình Phùng,545,33
26054,Phan Anh,545,33
26056,Nguyễn Văn Săng,545,33
26057,Quách Vũ,545,33
26058,Tân Hương,545,33
26060,Tân Phú,545,33
26063,Tân Kỳ Tân Quý,545,33
26065,Nguyễn Chích,545,33
26066,Quách Đình Bảo,545,33
26068,Thành Công,545,33
26069,Thạch Lam,545,33
26070,Thoại Ngọc Hầu,545,33
26071,Thống Nhất,545,33
26072,Tô Hiệu,545,33
26073,Trần Đình Trọng,545,33
26074,Trần Hưng Đạo,545,33
26076,Trần Quang Cơ,545,33
26077,Trần Tấn,545,33
26078,Trần Văn Giáp,545,33
26079,Tây Sơn,545,33
26080,Trần Văn Ơn,545,33
26081,Trịnh Đình Thảo,545,33
26082,Trịnh Đình Trọng,545,33
26083,Trường Chinh,545,33
26084,Vườn Lài,545,33
26085,Trịnh Lôi,545,33
26086,Văn Cao,545,33
26087,Trương Vĩnh Ký,545,33
26088,Phú Thạnh,545,33
26089,AEON Mall Shopping Center,545,33
26090,Tân Thành,545,33
26091,Trần Thủ Độ,545,33
26092,Phú Trung,545,33
26093,Ỷ Lan,545,33
26094,Tân Thới Hòa,545,33
26095,Pandora City,545,33
26096,An Nhơn,226,33
26097,Bạch Đằng,226,33
26098,Cầu Tre,545,33
26099,Gò Mây,545,33
26100,An Hội,226,33
26101,Bùi Quang Là,226,33
26103,Đỗ Thúc Tịnh,226,33
26107,Vạn Hạnh,545,33
26110,KCN Tân Bình,545,33
26112,Số 1,226,33
26114,Số 10,226,33
26115,Số 12,226,33
26116,Số 11,226,33
26117,Số 14,226,33
26118,Số 19,226,33
26119,Số 18,226,33
26120,Số 2,226,33
26122,Số 21,226,33
26123,Số 23,226,33
26124,Số 27,226,33
26126,Số 28,226,33
26127,Số 44,226,33
26128,Số 3,226,33
26129,Cống Lở,226,33
26130,Số 17,226,33
26131,Số 30,226,33
26132,Số 4,226,33
26133,Số 45,226,33
26134,Số 5,226,33
26135,Số 6,226,33
26136,Số 7,226,33
26137,Số 8,226,33
26138,Số 9,226,33
26139,Hạnh Thông,226,33
26140,Lê Hoàng Phái,226,33
26141,Hoàng Minh Giám,226,33
26142,Lê Đức Thọ,226,33
26143,Lê Thị Hồng,226,33
26144,Lê Văn Thọ,226,33
26145,Lê Lai,226,33
26146,Hà Huy Giáp,226,33
26147,Lý Thường Kiệt,226,33
26148,Nguyễn Bỉnh Khiêm,226,33
26149,Nguyễn Du,226,33
26150,Nguyễn Duy Cung,226,33
26151,Nguyên Hồng,226,33
26152,Nguyễn Huy Điển,226,33
26153,Huỳnh Văn Nghệ,226,33
26155,Huỳnh Khương An,226,33
26156,Nguyễn Thái Sơn,226,33
26157,Lê Lợi,226,33
26158,Nguyễn Thượng Hiền,226,33
26159,Nguyễn Tư Giản,226,33
26160,Nguyễn Tuân,226,33
26161,Nguyễn Văn Bảo,226,33
26162,Nguyễn Văn Dung,226,33
26163,Lê Quang Định,226,33
26164,Nguyễn Văn Nghi,226,33
26165,Nguyễn Văn Lượng,226,33
26166,Nguyễn Văn Công,226,33
26167,Nguyễn Văn Đậu,226,33
26168,Phạm Văn Bạch,226,33
26169,Phạm Ngũ Lão,226,33
26170,Nguyễn Kiệm,226,33
26171,Phạm Văn Đồng,226,33
26172,Phạm Huy Thông,226,33
26173,Phan Huy Ích,226,33
26174,Phan Văn Trị,226,33
26175,Quang Trung,226,33
26176,Tân Sơn,226,33
26177,Phạm Văn Chiêu,226,33
26178,Trần Bá Giao,226,33
26179,Thống Nhất,226,33
26180,Trần Phú Cường,226,33
26181,Trần Quốc Tuấn,226,33
26182,Trương Đăng Quế,226,33
26183,Trưng Nữ Vương,226,33
26184,Trần Thị Nghĩ,226,33
26185,Cây Trâm,226,33
26186,Nguyễn Oanh,226,33
26187,Ngã 6 Gò Vấp,226,33
26188,Trương Minh Giảng,226,33
26189,Trần Bình Trọng,226,33
26190,Ngã 5 Nguyễn Thái Sơn,226,33
26191,Chợ Thạch Đà,226,33
26192,Chợ Gò Vấp,226,33
26193,Hạnh Thông Tây,226,33
26194,Bia Truyền Thống,61,33
26195,Bình Hưng,61,33
26196,Dương Quảng Hàm,226,33
26197,An Lộc,226,33
26198,Bùi Tư Toàn,61,33
26199,Chợ Xóm Mới,226,33
26203,Vòng xoay Nguyễn Huy Điển,226,33
26205,Bình Thành,61,33
26206,Đình Nghi Xuân,61,33
26207,An Dương Vương,61,33
26208,Bà Hom,61,33
26209,Số 10,61,33
26210,Số 12,61,33
26212,Ấp Chiến Lược,61,33
26213,Bình Long,61,33
26214,19E,61,33
26215,Số 11,61,33
26216,Số 13,61,33
26217,Số 19,61,33
26218,Đại Nghĩa,61,33
26219,Đỗ Năng Tế,61,33
26220,Số 28,61,33
26221,Số 16,61,33
26222,Số 2B,61,33
26223,Đất Mới,61,33
26224,Số 24A,61,33
26225,Số 4B,61,33
26226,Số 1A,61,33
26227,Số 49,61,33
26228,Số 29,61,33
26229,Số 15A,61,33
26230,Số 5D,61,33
26231,Số 4,61,33
26232,Số 2,61,33
26233,Số 5F,61,33
26234,Số 46,61,33
26235,Số 49B,61,33
26236,Số 6,61,33
26237,Số 48,61,33
26238,Số 7,61,33
26239,Gò Xoài,61,33
26240,Số 8,61,33
26241,Số 50,61,33
26242,Số 43,61,33
26243,Số 30,61,33
26244,Hai Mươi Sáu Tháng Ba,61,33
26245,Hồ Học Lãm,61,33
26246,Hồ Văn Long,61,33
26247,Hoàng Văn Hợp,61,33
26248,Hương Lộ 2,61,33
26249,Hương Lộ 80,61,33
26250,Hương Lộ 3,61,33
26251,Khiếu Năng Tĩnh,61,33
26252,Kinh Dương Vương,61,33
26253,Lê Đình Cẩn,61,33
26254,Lê Thành,61,33
26255,Lê Văn Quới,61,33
26256,Số 3,61,33
26257,Lê Tấn Bê,61,33
26258,Số 7A,61,33
26259,Liên Khu 4 - 5,61,33
26260,Liên Khu 5 - 6,61,33
26261,Lộ Tẻ,61,33
26262,Mã Lò,61,33
26263,Ngô Y Linh,61,33
26264,Liên Khu 1 - 6,61,33
26265,Nguyễn Thị Tú,61,33
26266,Nguyễn Quý Yêm,61,33
26267,Lê Trọng Tấn,61,33
26268,Saigon Mall,226,33
26269,Liên Khu 10-11,61,33
26270,Nguyễn Thức Đường,61,33
26271,Phan Đăng Giảng,61,33
26272,Tạ Mỹ Duật,61,33
26273,Liên Khu 2-5,61,33
26274,Nguyễn Văn Cự,61,33
26275,Nguyễn Cửu Phú,61,33
26276,Phan Cát Tựu,61,33
26278,Tỉnh Lộ 10,61,33
26279,Vành Đai Trong,61,33
26280,Trương Phước Phan,61,33
26281,Tân Hòa Đông,61,33
26282,Vương Văn Huống,61,33
26283,Tây Lân,61,33
26284,Miếu Bình Đông,61,33
26285,Trần Đại Nghĩa,61,33
26286,Bình Trị Đông,61,33
26287,Quốc lộ 1A,61,33
26288,Tên Lửa,61,33
26289,Ngã 4 Bốn Xã,61,33
26290,Khu Công Nghiệp Bouyoen,61,33
26291,Bình Chiểu,597,33
26292,Alexandre De Rhodes,597,33
26294,KCN Tân Tạo,61,33
26295,Bình Hưng Hòa,61,33
26296,Bác Ái,597,33
26297,KCN Vĩnh Lộc,61,33
26298,Công viên Phú Lâm,61,33
26299,Chân Lý,597,33
26300,Cây Keo,597,33
26301,Chu Mạnh Trinh,597,33
26302,Chu Văn An,597,33
26303,Chương Dương,597,33
26304,Công Lý,597,33
26305,Dân Chủ,597,33
26306,Đặng Thị Rành,597,33
26307,Đặng Văn Bi,597,33
26308,Đào Trinh Nhất,597,33
26309,Đoàn Kết,597,33
26310,Đoàn Công Hớn,597,33
26313,18 Kha Vạn Cân,597,33
26315,Số 1,597,33
26317,Số 11,597,33
26318,Số 12,597,33
26319,Số 13,597,33
26320,Số 14,597,33
26321,Số 17,597,33
26323,Số 15,597,33
26324,Số 20,597,33
26325,Số 10,597,33
26326,Số 18,597,33
26327,Số 24,597,33
26328,Số 2,597,33
26329,Số 22,597,33
26331,Số 25,597,33
26332,Số 23,597,33
26333,Số 36,597,33
26334,Số 38,597,33
26335,Số 3,597,33
26337,Số 28,597,33
26338,Số 4,597,33
26339,Số 46,597,33
26340,Số 35,597,33
26341,Số 48,597,33
26342,Số 49,597,33
26343,Số 5,597,33
26344,Số 61,597,33
26345,Số 8,597,33
26346,Dương Văn Cam,597,33
26347,Số 9,597,33
26348,Einstein,597,33
26349,Số 6,597,33
26350,Hàn Thuyên,597,33
26351,Số 7,597,33
26352,Hiệp Bình,597,33
26353,Gò Dưa,597,33
26354,Hoà Bình,597,33
26355,Hoàng Diệu 2,597,33
26356,Hồng Đức,597,33
26357,Hữu Nghị,597,33
26358,Hồ Văn Tư,597,33
26359,Khổng Tử,597,33
26360,Kha Vạn Cân,597,33
26361,Hoàng Diệu,597,33
26362,Lê Quý Đôn,597,33
26363,Lê Thị Hoa,597,33
26364,Lương Khải Siêu,597,33
26365,Lê Văn Chí,597,33
26366,Lê Văn Ninh,597,33
26368,Lý Tế Xuyên,597,33
26369,Lam Sơn,597,33
26370,Nguyễn Công Trứ,597,33
26371,Phú Châu,597,33
26372,Nguyễn Văn Bá,597,33
26373,Quốc Lộ 1K,597,33
26374,Phạm Văn Đồng,597,33
26376,Tây Hòa,597,33
26377,Quốc Lộ 13 Cũ,597,33
26378,Tam Hà,597,33
26379,Trương Văn Ngư,597,33
26380,Tam Châu,597,33
26381,Tỉnh Lộ 43,597,33
26382,Quốc Lộ 13,597,33
26383,Xa Lộ Hà Nội,597,33
26384,Tam Bình,597,33
26385,Chợ Thủ Đức,597,33
26386,Ngã 4 Bình Phước,597,33
26387,Tô Vĩnh Diện,597,33
26388,Trường Thọ,597,33
26389,Bình Triệu,597,33
26390,Tô Ngọc Vân,597,33
26391,Làng Đại Học,597,33
26392,Nguyễn Khuyến,597,33
26393,Khu Công Nghiệp Đồng An,597,33
26395,Sóng Thần,597,33
26396,Bùi Thanh Khiết,52,33
26397,Bình Thọ,597,33
26398,Khu Biệt Thự Hoàng Gia,597,33
26399,Linh Trung,597,33
26400,Võ Văn Ngân,597,33
26401,Cao Lỗ,52,33
26402,Đinh Đức Thiện,52,33
26403,An Phú Tây,52,33
26404,Dương Đình Cúc,52,33
26405,Bờ Nhà Thờ,52,33
26406,Làng Cafe,597,33
26407,Đinh Ấp 3,52,33
26408,Kênh C,52,33
26409,Số 1,52,33
26410,Số 10,52,33
26411,Số 11,52,33
26412,Số 13,52,33
26413,Số 1A,52,33
26414,Số 1C,52,33
26415,Số 2B,52,33
26416,Số 22,52,33
26417,Đoàn Nguyễn Tuân,52,33
26418,Số 4,52,33
26419,Số 20,52,33
26420,Số 7A,52,33
26421,Số 8,52,33
26422,Quốc lộ 1A,597,33
26423,Hoàng Phan Thái,52,33
26424,Số 7,52,33
26425,Thống Nhất,597,33
26426,Số 9,52,33
26427,Nguyễn Văn Linh,52,33
26428,Số 5,52,33
26431,Lê Đình Chi,52,33
26432,Nguyễn Hữu Trí,52,33
26433,Số 9A,52,33
26434,Nguyễn Cửu Phú,52,33
26435,Tỉnh Lộ 10,52,33
26436,Vĩnh Lộc,52,33
26437,Phạm Hùng,52,33
26438,Quốc lộ 50,52,33
26440,Quốc lộ 1A,52,33
26441,Hương Lộ 80,52,33
26442,QL 50,52,33
26443,Võ Văn Vân,52,33
26444,Trịnh Như Khuê,52,33
26445,Lê Văn Lương,415,33
26446,Tân Kiên,52,33
26447,Số 3,52,33
26448,Huỳnh Tấn Phát,415,33
26449,Nguyễn Hữu Thọ,415,33
26450,Nguyễn Thị Tú,52,33
26451,Phan Văn Bảy,415,33
26452,Nguyễn Văn Tạo,415,33
26453,Đào Tông Nguyên,415,33
26454,Quách Điêu,52,33
26455,Tân Túc,52,33
26456,Đào Sư Tích,415,33
26457,Số 18,415,33
26458,Nguyễn Bình,415,33
26459,Trần Đại Nghĩa,52,33
26460,Ấp Đình,266,33
26461,Chợ Bờ Băng,415,33
26462,Trung tâm Nhà Bè,415,33
26463,Ấp Nam Thới,266,33
26464,KCN Hiệp Phước,415,33
26465,Bùi Chu,266,33
26466,Bà Triệu,266,33
26468,Ấp Trung Mỹ Tây,266,33
26469,Bà Điểm 12,266,33
26470,Ấp Trung Lân,266,33
26472,Ấp Vạn Hạnh,266,33
26473,Bùi Công Trừng,266,33
26474,Số 10,266,33
26475,Lê Văn Khương,266,33
26476,Đỗ Văn Dậy,266,33
26477,Ấp Mỹ Hòa 2,266,33
26478,Lê Thị Hà,266,33
26479,Nguyễn Ảnh Thủ,266,33
26480,Dương Công Khi,266,33
26481,Lý Nam Đế,266,33
26482,Nguyễn Thị Sóc,266,33
26483,Ấp Trung Đông,266,33
26484,Nguyễn Thị Thử,266,33
26485,Nguyễn Hữu Cầu,266,33
26486,Phan Văn Hớn,266,33
26487,Quốc Lộ 22,266,33
26488,Đặng Thúc Vịnh,266,33
26489,Liên Xã Tân Hiệp,266,33
26490,Nam Thới 2,266,33
26491,Phan Văn Đối,266,33
26492,Tô Ký,266,33
26493,Lý Thường Kiệt,266,33
26494,Tân Xuân 6,266,33
26495,Hương lộ 65B,266,33
26496,Trần Văn Mười,266,33
26497,Song Hành,266,33
26498,Tân Hiệp,266,33
26499,Hương Lộ 80B,266,33
26500,Lê Lợi,266,33
26501,Thanh Niên,266,33
26503,Song Hành Quốc Lộ 22,266,33
26504,Đông Lân - Bà Điểm,266,33
26505,Trung Đông,266,33
26507,Trần Khắc Chân,266,33
26508,Trịnh Thị Miếng,266,33
26509,Cây Bài,138,33
26510,Chợ Bà Điểm,266,33
26511,Trưng Nữ Vương,266,33
26512,Bến Than,138,33
26513,Xuân Thới Sơn,266,33
26514,Chợ Hóc Môn,266,33
26515,Số 35,138,33
26516,Xuân Thới Đông 3,266,33
26517,Nguyễn Văn Bứa,266,33
26518,Trung Mỹ,266,33
26519,Số 72,138,33
26520,Lê Minh Nhựt,138,33
26521,Nguyễn Văn Hoài,138,33
26522,Hà Duy Phiên,138,33
26523,Hương Lộ 2,138,33
26524,Đặng Chiêm,138,33
26526,Quang Trung,266,33
26527,Nhuận Đức,138,33
26528,Tỉnh Lộ 8,138,33
26529,Lê Vĩnh Huy,138,33
26530,Sông Lu,138,33
26531,Phú Mỹ,138,33
26532,Nguyễn Văn Khạ,138,33
26533,Liêu Bình Hương,138,33
26534,Nguyễn Thị Triệu,138,33
26535,Trần Tử Bình,138,33
26536,Tỉnh lộ 9,138,33
26537,Trung An,138,33
26538,Quốc Lộ 22,138,33
26539,Tỉnh Lộ 15,138,33
26540,Nguyễn Thị Rành,138,33
26541,Chùa Hoằng Pháp,266,33
26542,Ngã tư Trung Chánh,266,33
26543,Tỉnh Lộ 7,138,33
26544,Trung Lập,138,33
26546,Số 26,138,33
26547,Xuân Thới Thượng 6,266,33
26548,Cầu Vượt Củ Chi,138,33
26549,Vườn Thuốc,138,33
26550,Phan Đức,99,33
26551,30 Tháng 4,99,33
26552,Phong Thạnh,99,33
26553,Khu Công Nghiệp Tây Bắc Củ Chi,138,33
26554,Đào Cử,99,33
26555,Võ Văn Bích,138,33
26556,Co.op Mart Củ Chi,138,33
26557,Địa đạo Củ Chi,138,33
26558,Nguyễn Văn Ni,138,33
26559,Thạnh Thới,99,33
26560,Tắc Xuất,99,33
26561,Đào Duy Từ,574,16
26562,Cửa Tả,574,16
26563,Trần Quang Nhơn,99,33
26564,Tắc Suất,99,33
26565,30-Thg4,99,33
26566,Đinh Liệt,574,16
26567,Đội Cung,574,16
26568,Duyên Hải,99,33
26569,Cần Thạnh,99,33
26570,Đông Sơn,574,16
26571,Bệnh Viện Huyện,99,33
26572,Chợ Cần Giờ,99,33
26573,Dương Đình Nghệ,574,16
26574,Phà Bình Khánh,99,33
26575,Hạc Thành,574,16
26576,Cao Thắng,574,16
26577,Hàng Đông,574,16
26578,Đảo Khỉ,99,33
26579,Đinh Công Tráng,574,16
26580,Bà Triệu,574,16
26581,Rừng Sác,99,33
26582,Hàng Than,574,16
26583,Hải Hòa,574,16
26584,Hàn Thuyên,574,16
26585,Lê Hồng Phong,574,16
26586,Hội An,574,16
26587,Lãn Ông,574,16
26589,Lê Lai,574,16
26590,Lê Thánh Tông,574,16
26591,Lê Quý Đôn,574,16
26592,Lê Thị Hoa,574,16
26593,Lý Nhân Tông,574,16
26594,Minh Khai,574,16
26595,Nam Sơn,574,16
26596,Ngô Quyền,574,16
26597,Lê Lợi,574,16
26598,Nguyễn Bỉnh khiêm,574,16
26599,Nguyễn Chí Thanh,574,16
26600,Lê Hữu Lập,574,16
26601,Lý Thường Kiệt,574,16
26602,Lê Hoàn,574,16
26603,Nguyễn Du,574,16
26604,Nguyễn Chích,574,16
26605,Nguyễn Hoàng,574,16
26606,Nguyễn Tạo,574,16
26607,Nguyễn Trãi,574,16
26608,Nhà Thờ,574,16
26609,Phạm Ngũ Lão,574,16
26610,Phan Chu Trinh,574,16
26611,Phú Thọ 3,574,16
26612,Quốc lộ 1A,574,16
26613,Tân An,574,16
26614,Thành Thái,574,16
26615,Tây Cầu Cao,574,16
26616,Tống Duy Tân,574,16
26617,Phạm Bành,574,16
26618,Phan Bội Châu,574,16
26619,Quang Trung,574,16
26620,Tô Vĩnh Diện,574,16
26621,Phú Sơn,574,16
26622,Trần Nhật Duật,574,16
26623,Bến Xe Phía Bắc,574,16
26624,Công Viên Thanh Quảng,574,16
26625,Trường Thi,574,16
26626,Ngã 3 Bia,574,16
26627,Triệu Quốc Đạt,574,16
26628,Xã Đông Hải,574,16
26629,Võ Nguyên Giáp,574,16
26630,Trần Phú,574,16
26631,Hồ Trường Thi,574,16
26632,BigC Thanh Hóa,574,16
26633,Bến Xe Phía Nam,574,16
26634,Đại Học Hồng Đức,574,16
26635,Thành Cổ Thanh Hóa,574,16
26636,Quốc Lộ 47,574,16
26637,Ga Thanh Hóa,574,16
26638,Công Viên Thanh Hóa,574,16
26639,Sân Vận Động Thanh Hóa,574,16
26640,Bến Xe Phía Tây,574,16
26641,Bệnh viện Đa khoa Thanh Hóa,574,16
26642,Cầu Vượt Quốc Lộ 47,574,16
26643,Chợ Nam Thành,574,16
26644,Cầu Bố,574,16
26645,Bãi Tắm Hải Hòa,574,16
26646,Trần Xuân Soạn,574,16
26647,Quảng Trường Lam Sơn,574,16
26648,Lương Định Của,51,16
26649,Trần Phú,51,16
26651,Hồ Xuân Hương,505,16
26652,Mạc Thị Bưởi,505,16
26653,Trần Hưng Đạo,574,16
26654,Bãi Biển Sầm Sơn,505,16
26655,Ga Bỉm Sơn,51,16
26656,Tỉnh Lộ 552,563,16
26657,Vạn Chài resort,505,16
26658,Nguyễn Thái Học,232,16
26659,Hồ Chí Minh,589,16
26660,2 tháng 9,93,50
26661,Bến Xe Nội Tỉnh,574,16
26662,An Hòa 12,93,50
26663,An Hòa 10,93,50
26664,Tống Duy Tân,427,16
26665,An Hòa 4,93,50
26666,Thanh Niên,505,16
26667,Nguyễn Thị Minh Khai,232,16
26668,KCN Hoằng Lý,265,16
26669,Quốc lộ 1A,265,16
26670,Bắc Sơn,93,50
26671,Bãi Sậy,93,50
26672,An Hòa 9,93,50
26673,Quốc lộ 10,265,16
26674,Bạch Đằng,93,50
26675,Bình Hòa 10,93,50
26676,Bùi Kỷ,93,50
26677,An Hòa 1,93,50
26678,Công Viên Hội An,574,16
26679,Bình Thái 3,93,50
26680,An Hòa,93,50
26681,Đinh Châu,93,50
26682,Cách Mạng Tháng 8,93,50
26683,Bình Thái 1,93,50
26684,Chu Mạnh Trinh,93,50
26685,Duy Tân,93,50
26686,Mai Lâm,614,16
26687,Hà Văn Trí,93,50
26688,Hồ Đắc Di,93,50
26689,Đỗ thúc Tịnh,93,50
26690,Hồ Nguyên Trừng,93,50
26691,Đỗ Thúc Thịnh,93,50
26692,Cồn Dầu 7,93,50
26693,Đỗ Đăng Tuyển,93,50
26694,Huỳnh Tấn Phát,93,50
26695,Đông Thạnh 2,93,50
26696,Hoàng Xuân Hãn,93,50
26697,Khu Sun Group,93,50
26698,Đặng Xuân Bảng,93,50
26699,Lê Đại Hành,93,50
26700,Hà Tông Quyền,93,50
26701,Hoàng Dư Khương,93,50
26702,Lê Đình Diên,93,50
26703,Lê Thanh Nghị,93,50
26704,Lê Văn Linh,93,50
26705,Lương Nhữ Hộc,93,50
26706,Lâm Nhĩ,93,50
26707,Đặng Văn Ngữ,93,50
26708,Nguyễn Dữ,93,50
26709,Nguyễn Hành,93,50
26710,Lê Sát,93,50
26711,Lê Trọng Tấn,93,50
26712,Nguyễn Huy Tưởng,93,50
26713,Nguyễn Hữu Thọ,93,50
26714,Lê Ngân,93,50
26715,Nguyễn Phước Tấn,93,50
26716,Nguyễn Đỗ Mục,93,50
26717,Nguyễn Đình Tứ,93,50
26718,Nguyễn Qúy Đức,93,50
26719,Lương Định Của,93,50
26720,Nguyễn Văn Bổng,93,50
26721,Lý Nhân Tông,93,50
26722,Nguyễn Phong Sắc,93,50
26723,Nguyễn Văn Tạo,93,50
26724,Ông Ích Đường,93,50
26725,Phạm Hùng,93,50
26726,Nguyễn Văn Huyên,93,50
26727,Phong Bắc 15,93,50
26728,Phong Bắc 1,93,50
26729,Phan Đăng Lưu,93,50
26730,Nguyễn Nhàn,93,50
26731,Phong Bắc 16,93,50
26732,Thành Thái,93,50
26733,Phạm Tứ,93,50
26734,Tôn Đản,93,50
26735,Tố Hữu,93,50
26736,Trần Huấn,93,50
26737,Tôn Đức Thắng,93,50
26738,Phong Bắc 2,93,50
26739,Nguyễn Khánh Toàn,93,50
26740,Phan Văn Trị,93,50
26741,Thăng Long,93,50
26742,Trần Huy Liệu,93,50
26743,Trần Phước Thành,93,50
26744,Trần Qúy Hai,93,50
26745,Phan Anh,93,50
26746,Trần Ngọc Sương,93,50
26747,Trần Thủ Độ,93,50
26748,Trịnh Đình Thảo,93,50
26749,Trần Văn Ơn,93,50
26750,Tuyên Sơn,93,50
26751,Trường Chinh,93,50
26752,Trần Thị Lý,93,50
26753,Văn Cận,93,50
26754,Xô Viết Nghệ Tĩnh,93,50
26755,Xuân Thủy,93,50
26756,Võ Chí Công,93,50
26757,Yên Thế,93,50
26758,Chợ Cẩm Lệ,93,50
26759,Cầu Vượt Ngã 4 Hòa Cầm,93,50
26760,Trừ Văn Thố,93,50
26761,Bến Xe trung Tâm,93,50
26762,Chợ Đầu Mối Hòa Cường,93,50
26763,Vòng xoay Xô Viết Nghệ Tĩnh,93,50
26764,Văn Tiến Dũng,93,50
26765,Chợ Hòa Cầm,93,50
26766,Cẩm Bắc,93,50
26767,30 Tháng 4,238,50
26768,Bắc Đẩu,238,50
26769,Bình An 3,238,50
26770,Bạch Đằng,238,50
26771,Bế Văn Đàn,238,50
26772,Biệt Thự,238,50
26773,Ba Đình,238,50
26774,Bình Thuận,238,50
26775,Bùi Viện,238,50
26776,2 tháng 9,238,50
26777,PCCC,93,50
26778,Cao Thắng,238,50
26779,Cao Xuân Dục,238,50
26780,3 tháng 2,238,50
26781,Bình Hòa,93,50
26782,Bình Minh 1,238,50
26783,Siêu Thị Metro,93,50
26784,Bình Minh 3,238,50
26785,Chi Lăng,238,50
26786,Cao Xuân Huy,238,50
26787,Cô Giang,238,50
26788,Châu Thượng Văn,238,50
26789,Đào Duy Anh,238,50
26790,Bùi Xuân Phái,238,50
26791,Đào Duy Từ,238,50
26792,Đặng Thùy Trâm,238,50
26793,Đoàn Quý Phi,238,50
26794,Đinh Tiên Hoàng,238,50
26795,Đỗ Quang,238,50
26796,Đinh Công Tráng,238,50
26797,Đào Tấn,238,50
26798,Đỗ Xuân Cát,238,50
26799,Đầm Rong 2,238,50
26800,Chu Văn An,238,50
26801,Châu Văn Liêm,238,50
26802,Đầm Rong,238,50
26803,Đặng Tử Kính,238,50
26804,Đống Đa,238,50
26805,Điện Biên Phủ,238,50
26806,Dương Bá Trạc,238,50
26807,Đức Lợi 2,238,50
26808,Duy Tân,238,50
26809,Đức Lợi 1,238,50
26810,Hà Huy Giáp,238,50
26811,Hải Sơn,238,50
26812,Hải Hồ,238,50
26813,Hải Phòng,238,50
26814,Hàn Thuyên,238,50
26815,Hàn Mặc Tử,238,50
26816,Đoàn Thị Điểm,238,50
26817,Ca Văn Thỉnh,238,50
26818,Hồ Tông Thốc,238,50
26819,Hồ Xuân Hương,238,50
26820,Hồ Nguyên Trừng,238,50
26821,Hóa Sơn 3,238,50
26822,Hoá Sơn 1,238,50
26823,Hàm Nghi,238,50
26824,Hoàng Thúc Trâm,238,50
26825,Hoàng Hoa Thám,238,50
26826,Hai Tháng Chín,238,50
26827,Hóa Sơn 5,238,50
26828,Hoàng Xuân Nhị,238,50
26829,Hoàng Văn Thụ,238,50
26830,Huy Cận,238,50
26831,Hoàng Diệu,238,50
26832,Hồ Biểu Chánh,238,50
26833,Lê Anh Xuân,238,50
26834,Hoàng Tích Trí,238,50
26835,Huỳnh Tấn Phát,238,50
26836,Hóa Sơn 6,238,50
26837,Lê Hồng Phong,238,50
26838,Hùng Vương,238,50
26839,Lê Khắc Cần,238,50
26840,Lê Duẩn,238,50
26841,Lê Đình Thám,238,50
26842,Lê Đại Hành,238,50
26843,Lê Nổ,238,50
26844,Lê Lai,238,50
26845,Lê Quý Đôn,238,50
26846,Khu Đảo Xanh,238,50
26847,Lê Bá Trinh,238,50
26848,Lê Đình Dương,238,50
26849,Lê Lợi,238,50
26850,Lê Thanh Nghị,238,50
26851,Huỳnh Thúc Kháng,238,50
26852,Lê Vĩnh Huy,238,50
26853,Lương Ngọc Quyến,238,50
26854,Lê Sát,238,50
26855,Lê Thánh Tôn,238,50
26856,Lê Đình Lý,238,50
26857,Lê Văn Long,238,50
